  1.8322726e-001  2.6964864e-001  4.7586059e-001  5.4113941e-001  6.7369870e-001  1.3418837e+000 -1.5144232e+000 -2.1746206e+000 -4.5220760e-001  2.9617118e-001  5.2993311e-002  9.8399067e-001  1.1753951e+000 -3.9812717e-001  8.7059843e-001  6.4108717e-001 -7.6369762e-001  3.5009853e-001 -8.8831132e-001  1.3056231e+000 -2.3633226e-001 -3.8695088e-001 -1.5845486e+000 -4.3457316e-003 -4.2774282e-001 -5.5084095e-001 -2.0429554e+000  6.3308459e-001  1.5346412e-001 -4.9132811e-001  2.9417921e-001  2.6644040e-003 -8.4257045e-001 -1.3115514e+000 -1.4419081e+000  4.6900411e-001  2.0731647e-001 -1.4392194e+000  1.0628964e+000 -6.4549641e-001  7.9669503e-001 -7.4520487e-001 -1.7964424e+000  5.0968011e-001 -1.0500724e+000 -6.9522128e-001 -1.5049583e+000 -1.7578705e+000  3.3116242e-001 -1.9183819e+000 -8.1152546e-001  2.0547497e+000  1.5487863e-001  4.3172515e-001 -1.3862910e-001  9.7163894e-001 -6.1176971e-001 -9.0922568e-001 -5.3522683e-001  1.1407570e+000 -2.9749253e-001 -2.3421746e-001  1.4370308e+000 -5.8036117e-001  1.6379433e-001  9.1039544e-001  1.0802987e-001 -3.4989700e-001  6.0482616e-001  2.8472210e+000 -2.9777182e-003  3.3781613e-001 -6.5148968e-001 -2.9670011e-001 -1.8357208e+000  3.9148713e-001  1.4159910e+000  9.9130314e-001  1.0016520e+000  9.3181768e-001 -6.4312238e-001  1.0049611e+000  2.2617129e-001 -6.2029713e-001 -1.3901623e+000 -2.3803818e-001 -4.3151512e-001  1.5989495e+000 -8.8369481e-001 -3.0509463e-001  6.3354295e-001 -1.5890234e+000 -9.3380730e-001  1.3910863e+000  7.2380645e-001  1.0625856e+000  1.1619211e+000 -3.8916723e-001  5.6528608e-001  5.6971512e-001  6.4581847e-001
 -1.0297675e+000  4.9428706e-001  1.4122327e+000 -1.5408772e+000 -6.6911300e-001 -9.8843471e-001  1.0261894e+000  1.4461465e-001  7.8336597e-001  1.2007829e+000 -1.7789009e-001  1.0122749e-001  3.9774043e-001  2.5643588e-001  3.3076052e-001  9.4670338e-001  5.4952405e-001 -2.9130716e-001  2.1408295e+000  9.8396953e-001 -9.8126587e-001 -6.6195040e-001  3.1085067e-001 -4.4269347e-001 -5.7937314e-001 -1.3422651e+000 -1.2888802e+000  2.0223895e+000  1.5195966e-001  6.5774531e-001  1.1513721e+000 -1.1576218e+000  3.7591901e-001  6.5508062e-001 -9.6007455e-001 -4.4021191e-001  2.4452591e+000  8.0034459e-001 -4.6790873e-001 -2.8914237e-001  2.7735263e-001 -1.2674218e+000 -1.1316857e+000  1.2227753e+000  4.6866581e-001 -8.9398166e-001 -3.3421168e-001  4.7255797e-001 -8.5171963e-001 -1.3106782e-001 -7.5222489e-001 -2.5180396e-001 -1.3068423e+000 -4.3123900e-001  4.3202061e-001  4.8797129e-001  2.7247333e-001 -1.1387124e-001 -6.9854643e-001  9.3306662e-001 -2.7149749e-001  1.7028833e+000  8.8883998e-001  1.0479938e-001 -7.0694354e-001 -2.1588778e+000 -8.1246867e-001  8.9321036e-001 -6.9647835e-001 -1.4976307e-001 -9.3137370e-001 -2.6844697e-001  1.4599507e+000 -2.5151477e+000 -1.2612905e-001  1.8984596e-001  4.0442777e-001  4.9675948e-001 -2.9812281e-001 -1.1804510e+000 -9.5767025e-001 -5.3875171e-001  1.7720392e+000  2.9450667e-001  7.4564151e-001 -7.6595519e-001  7.4852657e-001  2.3186714e+000 -4.6418995e-001 -5.9961376e-002  2.6787184e+000 -2.0053293e+000 -2.0562170e+000  1.5197123e-001 -1.8927400e+000 -3.0229412e-001 -6.6299568e-001  7.0898585e-001 -4.2139323e-001 -9.6690663e-001  6.7554680e-001
  9.4922183e-001 -1.4831210e+000  2.2608484e-002 -2.0314279e-001 -4.0032270e-001  1.8179427e+000 -7.5812748e-001  6.6903344e-001  1.2372366e+000  1.0901728e+000  1.7724826e+000 -3.6270582e-001  1.9512487e+000  2.2002545e-001 -1.3478967e+000 -3.5425499e-001 -3.7463762e-001  1.8607806e-001 -6.9217812e-001 -1.2513864e+000 -7.6958823e-001  8.6990129e-001 -9.6960840e-001  5.0276379e-001  9.2596838e-001  7.3658925e-001  2.9084876e-001 -4.1334822e-001 -6.9311319e-001  1.4360830e+000 -8.6026531e-001  1.1645313e+000 -1.1218565e+000 -5.2271204e-001  3.4757775e-001 -1.0034311e+000 -4.3764233e-001 -4.4612622e-001 -2.9272898e+000  1.0004218e+000  1.4355200e-001  5.4361738e-001 -1.0900869e+000  8.2023348e-002  2.8290001e-001 -7.0230905e-002 -3.8716317e-001  7.9948447e-001 -6.1064883e-001 -7.6863167e-001 -1.3259191e+000  2.6635878e+000  1.5257117e+000  1.2185488e-001  2.2529935e+000  1.3504959e+000  5.7434300e-001  1.0906961e-001  1.4999838e+000 -5.2064815e-001  6.3104172e-001  1.8352945e+000  1.1268836e+000  1.3037208e+000  2.2963282e+000  5.9735425e-001 -6.0956129e-001  1.4971043e+000  2.4497686e-001  6.5110489e-001  7.0300180e-001  1.5739720e+000 -7.1562007e-001 -1.4740716e+000 -6.7804907e-001 -7.2371652e-001  1.1399499e-001 -1.0979177e+000 -8.3469490e-001  1.1751492e+000  6.8202935e-001 -7.5680454e-001 -1.3335287e+000  2.0161105e-001  9.1732305e-001 -8.5912552e-001 -4.9999022e-001  1.3492721e+000  1.0090242e+000  8.2336775e-001 -1.2726624e+000  2.0288881e+000  5.8313627e-001 -1.3953518e+000 -7.0314932e-001  1.2976319e+000 -1.3246872e+000  6.0009599e-001  9.0996135e-001 -7.0852296e-001  2.2612851e+000
  3.0706192e-001 -1.0202644e+000 -4.7869410e-002 -4.9996522e-001 -6.7180243e-001 -3.7443661e-001  2.0783448e+000 -8.4882916e-001  1.0771982e+000 -3.5870323e-001 -2.5088036e+000 -7.3882783e-001 -9.0465636e-001 -1.7114406e+000  1.5478718e+000 -5.7881717e-001 -1.6591589e+000  5.7659945e-001  9.9297348e-002 -1.7975379e-001 -1.2361229e+000 -1.8708590e-001 -5.8914915e-001  5.0515376e-001  5.5104082e-003 -9.1954887e-001 -2.1579224e-001  6.3463593e-001  1.1694576e+000 -1.5350330e+000 -5.6095120e-002  7.8643602e-001  8.2488959e-001 -1.6537180e-001 -1.0311813e-001 -2.3712460e+000  2.0166565e-001  2.2957538e-002 -1.0851310e+000 -5.8806369e-001  7.8040129e-001 -6.4421625e-001 -1.1452749e+000 -5.6890340e-001  1.3411972e+000 -3.9428809e-001  1.5992957e-001 -7.9839131e-001 -6.2117705e-001  2.3899518e+000 -1.8148085e-001  1.8578244e+000  9.5863291e-001  4.2056701e-001 -4.5958057e-001 -6.4775887e-003 -7.2697902e-001 -7.9517377e-001  1.0276789e+000 -5.8971253e-001  4.9178176e-001  1.2132514e-001  1.3095244e+000 -5.0537137e-001  4.2761636e-001 -1.6785333e+000 -1.1478631e+000  9.3737214e-001 -6.8153889e-001  1.4691028e-001 -8.1170991e-001 -4.9934544e-002  2.6081955e-002  2.0699174e+000  1.2650400e+000 -3.8629198e-001  3.5141198e-001  1.6485794e+000  1.6493271e+000 -2.3443928e-001  4.6810856e-002  1.7247615e-001 -7.8240470e-001  2.0118288e+000 -1.7763276e-001 -3.8516130e-001  1.8699179e+000  3.3528614e-001  1.0690586e+000 -3.2136445e-001 -8.4280742e-001  1.1334390e+000 -8.5082045e-001  3.1222559e-001 -6.5552430e-001  1.5161030e+000  1.2063792e-001  8.0341816e-001 -1.3134204e+000 -8.7453668e-002 -3.0247091e-001
  1.3517494e-001 -4.4699501e-001  1.7013347e+000  3.8302391e-001  5.7562902e-001 -1.4517407e+000 -2.2219866e+000 -5.7090119e-002 -3.4841124e-002 -1.2992763e-001 -4.5658919e-001 -1.4798424e+000 -6.8215219e-001 -1.2057552e+000 -6.1663675e-001  5.6473317e-002 -3.1022860e-001  3.3965727e-001  1.4349784e+000 -7.4340645e-001 -5.0214707e-002  1.8515373e+000  3.3143337e-001  2.0251210e+000 -6.3449085e-001  1.0350393e+000  2.7513403e+000  3.1955291e-001 -7.8808248e-001  1.7528445e+000 -1.2147470e+000  1.6034167e-001 -2.1384676e-001 -5.4854570e-001  6.6063139e-001 -4.7582499e-001  1.1458124e+000  5.8472888e-001  7.9571518e-001  1.5574834e+000  8.5744142e-001 -2.2143082e+000  2.3933881e+000  8.5832024e-001  3.8059744e-001 -2.9155440e-001  5.8325031e-001  1.0160619e+000  2.0704792e-001  7.7245680e-002  1.3141549e-001  1.2647113e+000 -9.8617215e-001  4.0485047e-001  9.0487100e-002 -9.9419910e-002  3.0598786e-001 -2.6886529e-001  4.3486120e-001  1.3813775e+000  3.1224403e+000  2.4801638e+000 -2.5114481e+000  1.5332945e+000  1.6118132e+000 -2.1841847e-001 -1.4572797e-001  1.4040391e+000 -1.3379844e+000 -6.4797455e-001  3.3219759e-001 -3.1902485e-001 -3.7348650e-001  3.5638414e-001  3.4814314e-001 -5.7492396e-001 -4.6849077e-001 -1.7640636e+000  4.6649228e-001  1.3002394e+000 -3.6117536e-001  5.0618167e-001 -1.1957187e+000 -1.5639432e+000 -1.9734845e-001  1.2790121e+000 -2.2451637e+000  1.0258778e+000  1.3855139e+000 -2.1046285e+000  2.9339201e-001  7.6308331e-001  2.1313199e+000  1.1463663e+000 -1.3858591e+000  1.4856509e-001 -2.2340122e-001 -1.1401877e+000 -1.9734146e+000 -1.7192946e-001 -6.1105992e-001
  5.1524634e-001  1.0965859e-001 -5.0971171e-001  4.1203538e-001 -7.7809352e-001 -6.1868181e-001  4.4876364e-001  2.9178626e-001 -5.0398733e-001  7.3373752e-001  2.4303775e+000  1.5337175e-001  2.0182916e+000 -1.7729137e+000 -6.9857096e-001 -8.9332269e-001 -6.1994303e-001 -6.7282710e-001  1.2334012e+000  2.3324192e-001 -3.8866400e-001 -6.1285263e-003 -1.2980531e+000 -1.3012027e+000  8.5832653e-001 -3.4340737e-001 -1.4150766e+000 -3.4824568e-001 -3.4559300e-001  1.2830509e+000 -9.3110351e-001 -4.7538593e-002  7.2002522e-001 -8.8259383e-002  1.1571101e+000  4.6954086e-001 -1.0150919e+000  8.3384841e-002  2.0781778e-001 -1.3613732e+000 -6.2563809e-001  2.4642270e-001  1.7304931e+000 -6.7835737e-001  1.4354306e+000  4.4733790e-001 -2.8463598e-001 -5.6234739e-001  5.3433984e-002  3.7560745e-001  1.3938299e+000 -1.9688424e+000 -2.3718924e-001  4.8372997e-001  2.6081350e+000 -1.5128722e-001 -1.2674482e+000 -3.2803042e-002  3.1186582e-001 -3.0433343e-001 -1.3988021e+000 -5.9771040e-001  4.7042793e-001 -4.1641551e-002 -6.5122231e-001 -1.3131793e+000  1.8402385e-001 -4.4856698e-001 -6.8595119e-001 -8.1647983e-001 -1.1327094e+000 -5.5856236e-001  1.5871681e+000  5.5536770e-001  4.1348965e-001  1.6987328e-001  8.6608792e-001  3.2548931e-001  9.3053051e-001  1.0851546e+000 -1.2091558e+000 -1.8093832e-001  2.6753303e-001  1.4527677e+000 -1.7145858e-001  1.2481948e+000  4.1999651e-001  1.0425479e-001  6.1120807e-001  6.0135116e-001 -4.5344737e-001  5.2624677e-001  5.4400365e-001 -7.2628161e-001  4.0293548e-002 -5.3086162e-001  4.5062947e-002 -3.7543740e-001  1.0100670e+000  8.3478630e-001  2.3211758e+000
  2.6140632e-001  1.1287365e+000 -2.8549601e-003  4.0549255e-001 -1.0635612e+000  9.3450096e-001  6.2611541e-004 -6.1461854e-001 -1.2240190e+000  1.2033157e-001 -4.7145409e-001 -3.1701747e-001  4.5434318e-001 -7.2491642e-002 -1.4235951e+000  1.1220779e+000 -1.0245912e+000 -5.3701369e-001 -7.5764454e-001  2.1013448e+000 -3.1194511e-001  1.8662803e+000  1.0717024e+000 -7.0203065e-001 -4.8077645e-001 -3.0788286e-001 -2.4386901e-001 -3.5542430e-003 -6.6737794e-001  9.3642419e-002 -1.4472865e+000  1.4788748e+000 -9.9346825e-001  1.3721799e+000 -9.1938909e-001 -1.2096675e-001  1.2543231e+000  2.2658821e-002  1.8707024e+000  1.9000816e+000 -1.7228873e+000  5.9808226e-001 -6.1965774e-001 -7.8068493e-001  7.9958787e-001  1.7541826e+000  4.3855560e-001 -8.4779609e-001 -2.0279787e+000  3.9556417e-001  7.0621342e-001 -5.6491559e-001 -4.8578903e-001 -2.9332601e-001 -1.0371692e+000 -1.2174697e+000 -6.8335225e-001 -3.6175121e-001 -9.0756870e-001  1.9542518e-001  7.8866234e-001 -8.3715620e-001  3.8762363e-002 -5.7738902e-001 -9.5335368e-001  2.2760810e-001  8.4055286e-001  8.9225419e-001 -4.8642417e-001 -1.0060780e+000  8.8527740e-002 -4.3911936e-001  1.4439181e+000 -1.2695886e+000 -3.7451435e-001 -6.5960249e-001  2.3563688e-001  6.7487708e-001  1.1099870e+000 -4.5224597e-001 -9.1703848e-001  1.5953832e+000 -1.6975858e+000  1.4292084e+000  6.0090073e-001  2.3840118e-001  1.1113152e+000 -1.3308702e-001  1.2149299e+000 -1.1097761e+000  4.9171311e-001 -9.7967935e-001  7.0508025e-001 -2.4958532e-001 -8.3936395e-001  1.0747585e-001 -4.6834281e-001  1.1331335e+000  1.0915969e-001 -2.9471548e-001  3.6900074e+000
 -9.4148577e-001 -2.8996304e-001  9.1986708e-001 -3.6378075e-001  5.5297830e-001  1.0559293e+000 -7.5623931e-001 -1.3643189e-002  1.1850908e-001  1.1363313e+000 -5.6032849e-001  3.1891825e-001 -4.2104180e-002 -1.7211148e+000 -1.0963236e-001  7.7582877e-001  5.0499851e-001 -1.0401578e+000  7.3857814e-001 -8.7666631e-001  2.2136470e-001 -2.4299684e+000  4.2140663e-001 -1.2234466e+000  1.4897072e+000  1.2955708e+000  4.0250701e-002  6.1778480e-001 -8.9646330e-001  1.5800988e+000 -9.3474905e-001  5.7777082e-001  7.8186482e-001 -1.8304714e+000 -9.7052436e-001 -1.3691952e+000 -4.0082770e-001  3.5749243e-001  3.4652481e-001  1.7785922e-001 -1.4578423e+000  7.0321540e-001  4.4178393e-001  5.4239017e-001  1.6285605e+000 -8.1575548e-001  2.1750469e+000  1.8699521e-001 -9.8028655e-001 -1.1249909e-001  1.1628468e+000 -1.3172138e+000 -6.1163903e-002 -2.4694777e+000  2.5310417e-001  2.0324967e+000 -6.2558738e-001  6.9917040e-001 -6.8133752e-001  1.1588249e+000  1.0953744e+000 -1.2761829e+000  3.8273236e-002  6.8498441e-001 -1.0385623e+000 -6.7269626e-001 -4.0860877e-001  1.5198065e+000  7.5853605e-001  1.0124593e+000  1.5797170e+000 -1.1553084e-001 -5.6060475e-001 -4.0672260e-001 -8.9425241e-001  2.7293694e-001  4.8197878e-001  1.5340542e-001  1.3409435e+000  1.8315411e+000  9.7922723e-001  9.1087103e-001 -8.9145956e-002  1.0877340e+000  8.5798611e-002  2.1494876e-001  3.4143604e-002 -5.8240942e-001 -1.9264990e+000  3.9243344e-001 -1.3747899e+000  1.3700371e-001  7.2800304e-001  1.3656835e+000 -1.0287149e+000 -4.2100035e-001  1.0937537e+000 -1.4857385e+000  6.8261312e-001 -1.0605952e+000  3.9941380e-001
 -1.6233767e-001  1.2615507e+000  1.4980873e-001 -5.9927204e-001 -4.2342884e-001  1.6022728e-001  4.0432483e-001  4.1211350e-001  9.5947350e-001 -6.8677312e-001 -1.2264674e+000 -1.4565466e+000  4.5816730e-001  7.0188123e-001 -1.0271211e-001  9.6249562e-001  4.0473113e-002  9.9728432e-001 -1.1143612e+000  1.9487885e+000 -2.9732499e-001  3.6181676e-001  1.4224088e+000 -5.7012443e-001 -6.2939121e-001  2.6108856e-001 -1.3738294e+000  2.3284795e+000  5.4617083e-002  2.4478368e-001  3.6763123e-001 -3.5317523e-003 -2.7626719e-001 -9.6146446e-001  4.5609778e-001  9.5575623e-001  8.3269510e-001  5.4871648e-001 -1.7931118e+000 -2.1666096e+000  9.0082452e-001  3.7072847e-001 -1.6537216e+000 -5.8168995e-001  1.2910684e-001  1.8713291e+000  1.5544788e+000  6.5682079e-001 -4.8799244e-001 -1.8290367e+000 -7.5368772e-001  2.0211130e-001 -6.3991739e-001  2.5220914e-001 -2.6659886e-001 -1.4269880e+000  1.8857792e-001 -9.0927569e-001  7.8528865e-001  3.2975841e-002  6.8404263e-001 -1.2409675e+000 -7.2462693e-001 -1.0023310e+000  5.5351352e-001 -4.4476859e-001 -9.5863835e-001  1.1592176e+000 -1.0710834e+000 -5.5819433e-001  1.2103919e-001 -2.0438550e+000  7.2117669e-001 -2.0204179e+000  2.8035344e-001 -8.5354785e-001 -1.3877921e-001 -9.6480317e-001  2.5729334e+000  1.1523255e+000  2.1277333e-002  1.1787590e+000 -1.4943866e+000  3.3356293e-001 -7.5291975e-001 -7.6326912e-001 -1.1870366e+000  7.2291723e-001  6.6857769e-002 -5.4969257e-001  7.9564851e-002 -2.6664364e-001  1.1549878e+000  7.8549228e-001  1.1103070e+000 -2.2521153e-001  7.6461295e-002  4.5865851e-001 -8.9422377e-001  3.4485956e-001  1.8324985e+000
 -1.4605463e-001  4.7542481e-001  1.4049334e+000 -5.8958899e-001  3.6158716e-001  2.8740032e-001 -7.9385288e-001 -9.3714960e-001 -3.4093044e-001  4.7168286e-001  7.9295036e-001  1.3218345e+000 -2.6414414e-001 -1.0054680e+000 -3.2271660e-001  1.2607841e+000 -2.5473023e-001 -2.6053949e-002 -1.7058691e+000 -4.6527218e-001 -1.6971947e+000  2.8348348e-001 -3.1185098e-001 -5.0539401e-001 -5.9395076e-001 -4.0227240e-001  1.0791873e+000  8.8642795e-001 -1.3941561e+000 -1.0202544e+000 -2.4015111e-001  1.3666497e-001 -7.2641290e-002 -4.7091461e-001 -1.2081563e-001  7.3696529e-001 -5.3379720e-001 -5.7649176e-001  2.4826770e+000  7.0689222e-001  4.7081287e-001 -7.9307834e-002 -7.0596551e-001 -1.0421209e+000 -2.0847639e+000  1.3456013e-001  1.7305722e+000  4.6235349e-001 -2.1525700e-001  2.0914522e+000  3.2192470e-001 -1.0584010e+000 -7.1532345e-001 -9.2917262e-001  1.3174838e+000 -1.2398838e-001  1.9165936e+000  4.5295653e-001  6.0228171e-002 -9.5516359e-001  2.0654464e-001  4.2165515e-001 -1.6223258e+000 -4.5435803e-001  4.8675084e-001  1.7271752e+000  3.2681575e-001  1.8144996e+000  6.2649900e-001 -9.6915594e-001  4.0867890e-001  8.6554673e-001 -6.4449350e-001 -1.6021090e+000 -4.3825559e-001  5.9022606e-001  3.3029412e-001  2.5331817e-001  7.5233055e-001  2.8881086e-001 -2.8809105e-001  1.1491302e+000  4.3166599e-003  1.0238575e+000 -7.9675753e-001 -1.0246693e+000  9.3520128e-001  3.2166624e-001 -2.6289853e+000  1.0550773e+000  8.5505257e-001  4.5515324e-001 -3.0053551e-001 -2.4770915e-001  9.0191457e-002  7.1290935e-001  6.0623464e-001 -1.0251684e+000  1.6135448e+000  2.6096920e-001  1.3394012e+000
